playerId,DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killPoints,killPointsDelta,killStreaks,kills,lastKillPoints,lastWinPoints,longestKill,mostDamage,name,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,winPoints,winPointsDelta
account.d9e3e96ec0024c34a19b0ff9516551bb,0,0,2,0,byplayer,0,1,50,0,0,0,0,0,0,0,0,HitMan17121974,0,0,2626.37256,0,0,0,1047.191,0,1468.78394,7,15,0,0
account.232372668a534c8c8c996f5910b71f96,0,0,0,30.8,byplayer,0,0,64,0,0,0,0,0,0,0,0,Malibootay,0,0,0,0,0,0,650.869,0,990.814636,4,28,0,0
account.149614fe13474fbb86d5747efc5867eb,0,0,0,0,byplayer,0,0,65,0,0,0,0,0,0,0,0,Secondhand_Smoke,0,0,0,0,0,0,650.864,0,740.894348,2,28,0,0
account.0f9b1af7803a4b19b301121cea68d402,2,0,0,161.74588,byplayer,0,0,38,0,0,1,1,0,0,14.0704,0,The_Fridge,0,0,0,0,0,0,164.823,0,140.673248,1,46,0,0
account.6863cbaa32804f608adab9f6c32823aa,0,0,0,0,byplayer,0,0,92,0,0,0,0,0,0,0,0,CharminUltraSoft,0,0,0,0,0,0,150.085,0,35.9528732,0,46,0,0
account.c08a79acae9d45b1ae41fa27079181f4,2,1,6,356.84314,byplayer,1,5,4,0,0,2,5,0,0,81.48394,0,NinjaPino87,0,1,604.850342,0,318.482483,0,1359.322,0,3575.08447,6,10,0,0
account.fae4af5e39b146bf9f9b7a118bf66c72,1,1,3,199.612839,byplayer,0,4,28,0,0,1,1,0,0,54.82978,0,ForPimped,0,0,607.3686,0,317.070221,0,1359.319,0,3642.88135,3,10,0,0
account.7284d2a1ef6f48b9862de4600934784f,2,0,1,391.702118,byplayer,2,3,7,0,0,2,4,0,0,21.5644073,0,Peppertoni,0,1,0,0,0,0,262.319,0,296.417938,2,41,0,0
account.aa2a4b97c9b24bb2bb6cf6630f2be337,0,1,1,27.2310772,byplayer,0,0,83,0,0,0,0,0,0,0,0,YaBoiWaffles,0,0,0,0,0,0,262.313,0,254.78891,5,41,0,0
account.1b1fc3d5660642d6b440f0c8b4ea1733,1,0,1,106,suicide,1,2,21,0,0,2,2,0,0,47.5508,0,USMC826,0,0,0,0,0,1,408.527,0,598.1199,5,35,0,0
account.0417df49c2f04759a6aeb7766a73fb66,0,0,0,0,byplayer,0,0,74,0,0,0,0,0,0,0,0,seadonkey87,0,0,0,0,0,0,101.209,0,4.072166,0,35,0,0
account.3a010e2f49364e928b89123517b9e2e0,0,0,0,0,byplayer,0,0,61,0,0,0,0,0,0,0,0,Hondaku,0,0,682.792358,0,0,0,613.286,0,1382.61328,2,25,0,0
account.d34cb9b35ccd490eb5da05c3732e5756,0,0,1,66.6225,byplayer,0,0,60,0,0,0,0,0,0,0,0,danny_silk,0,0,863.806335,0,0,0,677.518,0,1326.84167,5,25,0,0
account.c3b752010bcf4202b7ec1bcef3a81bde,0,0,0,77.7443848,byplayer,0,0,71,0,0,0,0,0,0,0,0,RagnarRagnarsen,0,0,733.66156,0,0,0,458.891,0,622.80304,6,33,0,0
account.17ee22c431ea41249285cebf9cfb6b38,0,0,0,0,byplayer,0,0,70,0,0,0,0,0,0,0,0,RiskyBreez,0,0,1004.47424,0,0,0,458.896,0,713.6442,4,33,0,0
account.33b0b78773684d94986ea7a755be7fdc,1,0,2,244.203568,byplayer,1,1,5,0,0,2,4,0,0,120.158585,0,BrockBlaze,0,0,0,0,0,0,1483.566,0,1917.59436,8,8,0,0
account.7804ad27bcf14debb11057ab40936fcc,0,2,1,126.855942,byplayer,0,1,43,0,0,0,0,0,0,0,0,Bazardi,0,0,0,0,0,0,1483.57,0,2457.24731,4,8,0,0
account.55f1b11fab9849c6a92ec4c751d6f38f,0,0,3,0,byplayer,0,8,42,0,0,0,0,0,0,0,0,IIIoddsIII,0,1,3055.945,0,12.5046053,0,1607.288,0,3569.39966,4,7,0,0
account.55bf38b311f14ebb8383f55940341336,0,0,6,0,byplayer,0,3,41,0,0,0,0,0,0,0,0,IIIIbuttersIIII,0,0,3213.19287,0,14.637289,0,1607.292,0,4251.44238,5,7,0,0
account.fefce571c50b40e5a6dc94471a074f39,1,0,4,159.82,suicide,2,15,13,0,0,2,2,0,0,133.732559,0,J3R3M1AH,0,0,2956.2937,0,35.91614,1,1645.808,0,4652.2207,4,5,0,0
account.8c901fcf7eec464c8a85f13866faded3,0,0,4,0,byplayer,0,2,40,0,0,0,0,0,0,0,0,LazyLimaBean,0,1,3325.57056,0,38.3662758,0,1645.809,0,4445.33545,6,5,0,0
account.20171319293d4626a17bd700daf6641c,1,0,0,170,byplayer,0,0,19,0,0,1,2,0,0,20.174118,0,Rogue_Inspired,0,0,0,0,0,0,534.92,0,1047.16846,3,31,0,0
account.185c6349709e47fab25ac793df8adc29,0,0,0,62.84353,byplayer,0,0,69,0,0,0,0,0,0,0,0,LAGinTIME,0,1,0,0,0,0,534.925,0,1121.2605,3,31,0,0
account.3b34d4afb73941e68f95650b5f01e85f,1,0,1,68.9799957,byplayer,0,0,33,0,0,1,1,0,0,56.31322,0,NRS_Taewon,0,0,4756.01758,0,0,0,873.678,0,711.067261,8,20,0,0
account.3be93e39ded240f2b521ebdcfc9cbd05,1,1,0,131.02,byplayer,0,0,54,0,0,0,0,0,0,0,0,NRS_Min,0,0,3955.57275,0,0,0,873.682,0,1162.04517,5,20,0,0
account.38ecf6896e2d49e9a51af38adb117c59,5,1,5,707.2686,byplayer,1,1,2,0,0,2,8,0,0,308.3601,0,Youtube-Jemisy,0,0,3813.003,0,199.483459,0,1742.793,0,3701.669,5,3,0,0
account.3d0e54897e384953832825c0d4a57200,0,1,8,210.269119,byplayer,0,4,26,0,0,1,1,0,0,26.9177589,0,Lampago,0,0,3457.23145,0,191.602264,0,1758.835,0,3982.4187,10,3,0,0
account.ebe85fafe23647e2aab0b92202f2483c,0,0,0,22.05,byplayer,0,0,76,0,0,0,0,0,0,0,0,0ut1s,0,0,0,0,0,0,315.012,0,352.438568,3,36,0,0
account.692ba1eba88241cb848df109f04b3167,0,0,0,0,byplayer,0,0,75,0,0,0,0,0,0,0,0,firegardener,0,0,0,0,0,0,331.404,0,358.263977,3,36,0,0
account.8428f4ce6b6c4efaa52c912b2d938da4,0,1,8,235.579,byplayer,0,1,25,0,0,1,1,0,0,76.17439,0,NXD99,0,0,0,0,33.2478333,0,1440.365,0,2494.042,8,2,0,0
account.f41a6e2001664439b818784d15ffc124,2,1,2,454.7127,byplayer,1,1,9,0,0,2,3,0,0,34.35225,0,dxnub,0,0,0,0,0,0,1169.882,0,1985.86926,5,9,0,0
account.fe2b361b4c7c4149ae07624eb06af23c,0,0,2,104.654724,byplayer,0,9,19,0,0,1,2,0,0,107.602226,0,WangYe_1991,0,0,0,0,0,0,974.791,0,2024.03369,4,16,0,0
account.2599d658ebfe48688c8bf55e0920db86,2,0,3,251.199951,byplayer,0,1,10,0,0,2,3,0,0,24.11968,0,HitAndRun_zzZZZ,0,0,0,0,0,0,974.795,0,2056.78149,8,16,0,0
account.37c5706b7fb0482c9af11eac041d9deb,0,0,1,70.99998,byplayer,1,1,32,0,0,1,1,0,0,5.945628,0,Ulsbold91,0,1,0,0,0,0,672.241,0,1249.86975,8,20,0,0
account.46cf4620f5d94ea0a5327e89930dc795,1,0,2,199.715286,byplayer,0,1,57,0,0,0,0,0,0,0,0,Altangerel123,0,0,0,0,0,0,672.237,0,1311.14417,9,20,0,0
account.3fdb1d55597140139f6a0494b2f95745,3,0,1,520.1212,byplayer,0,2,2,0,0,3,6,0,0,33.10875,0,MoTher_FucKKKer,0,0,0,0,0,0,1009.854,0,2681.07739,5,13,0,0
account.db2cdf2b97594b05a342ee1cd0f17f5c,1,1,0,121.55,byplayer,0,0,29,0,0,1,1,0,0,26.4024143,0,CBJC350,0,0,0,0,0,0,341.922,0,509.787964,3,13,0,0
account.e7a2f5e1bfb54204892bb8862f043402,0,0,0,225.337112,byplayer,0,1,59,0,0,0,0,0,0,0,0,weiner_grabber,0,0,0,0,0,0,656.615,0,430.1458,2,21,0,0
account.a68f3a9016b04c64a008821777c5ad40,0,0,0,23.2200012,byplayer,0,0,58,0,0,0,0,0,0,0,0,Tunatron,0,1,0,0,0,0,664.444,0,315.3252,2,21,0,0
account.2b2d1f61a1c746d687a1b01f7a835865,0,1,2,126.42,byplayer,0,1,49,0,0,0,0,0,0,0,0,Ansony1691,0,0,1011.5993,0,0,0,1297.227,0,1257.40356,3,8,0,0
account.7a508fb93438431d858a24751aa0ccbe,2,0,5,310.663147,byplayer,3,1,7,0,0,1,4,0,0,155.118256,0,LeonHN,0,0,1016.20532,0,0,0,1297.23,0,1048.1532,2,8,0,0
account.ef96b12058014ad1bdf76e25c9c28fe9,0,0,0,4.060005,byplayer,0,0,42,0,0,1,1,0,0,5.20682335,0,Lt_Hammered,0,0,0,0,0,0,162.929,0,120.30246,1,43,0,0
account.02392791a5c0431f8784754e62e2312d,0,0,0,0,byplayer,0,0,87,0,0,0,0,0,0,0,0,POOTJUICE,0,0,0,0,0,0,95.464,0,8.37531948,1,43,0,0
account.99e32d323fa149e58f8e1de09911cd41,1,0,0,110,byplayer,1,0,24,0,0,2,2,0,0,14.86589,0,Kilrdog21,0,0,0,0,0,0,158.962,0,108.896637,2,44,0,0
account.8a47a51b597e497594836070a0aac07b,1,0,0,100,byplayer,0,0,43,0,0,1,1,0,0,4.71363544,0,scotty8719,0,0,0,0,0,0,150.608,0,40.13607,3,44,0,0
account.a567cef6a9054046ace796b0fe527314,0,1,9,53.32,byplayer,0,2,46,0,0,0,0,0,0,0,0,JimTheGodd,0,0,0,0,0,0,1321.388,0,2515.20117,6,3,0,0
account.ef4d4c0b833a427b96b56843ef1bfe2b,0,0,7,131.78,byplayer,1,1,12,0,0,1,2,0,0,39.7385559,0,PhilPeng,0,0,0,0,0,0,1366.781,0,2724.142,4,3,0,0
account.aad55488ab4644c7b7cd4da541378ef2,0,0,1,103.013123,byplayer,0,0,55,0,0,0,0,0,0,0,0,EvilAry4n,0,0,0,0,0,0,607.749,0,909.099,4,17,0,0
account.5ef3ee8448834470856d110e342cc50a,0,0,2,59.1204758,byplayer,0,0,54,0,0,0,0,0,0,0,0,Ellegal_Pete,0,0,0,0,0,0,942.48,0,2366.64819,2,17,0,0
account.25befcdd234444de9d251eab75329d96,0,0,1,211.759018,byplayer,0,1,31,0,0,1,1,0,0,6.428957,0,Doon19,0,0,0,0,0,0,906.523,0,1867.85547,5,18,0,0
account.436366b1898b4dd7bb4a4af407d91d7c,1,0,4,201.335358,byplayer,1,2,30,0,0,1,1,0,0,6.99981642,0,Gunslinger714,0,0,0,0,0,0,906.528,0,1692.51355,1,18,0,0
account.4fbd2b3d914e46b18cd23637d2558ed4,0,0,0,61.7715,byplayer,0,0,38,0,0,1,1,0,0,83.89426,0,Trungxu95,0,0,0,0,0,0,462.292,0,589.6256,2,30,0,0
account.6cfcc4beb3904c2b85fa8eaf41e34654,0,0,0,23.2145538,byplayer,0,0,68,0,0,0,0,0,0,0,0,leesin231,0,0,0,0,0,0,459.431,1,739.395142,4,30,0,0
account.3818f0d0608e4eb582ea2bface8ebbf1,2,0,0,225.6831,byplayer,0,0,22,0,0,2,2,0,0,11.8566017,0,kudaimata,0,0,0,0,0,0,454.656,0,526.9124,2,31,0,0
account.163a46876ce840439685b38f46377a6e,0,0,0,68.31687,byplayer,0,0,69,0,0,0,0,0,0,0,0,CykaBlyat2510,0,0,0,0,0,0,111.507,0,27.30426,2,31,0,0
account.986f70522e5341e086b1a84a4bc0612d,1,0,0,100.000008,byplayer,0,0,45,0,0,1,1,0,0,11.385498,0,Feiseyuexia_o,0,0,0,0,0,0,130.258,0,100.84758,1,48,0,0
account.58f2e91c99064667a848c72a3b2bbb0d,0,0,0,19.8000011,byplayer,0,0,93,0,0,0,0,0,0,0,0,wangwenhao123,0,0,0,0,0,0,130.251,0,97.88348,1,48,0,0
account.40a8253e31644f0bb67ecfadcb4e502e,1,0,1,135,byplayer,0,1,60,0,0,0,0,0,0,0,0,ReaperTynes14,0,0,0,0,0,0,641.736,0,851.586243,2,22,0,0
account.e1b23e4f1260408c966ae4d6b0ed0f23,0,0,0,44.2,byplayer,0,0,61,0,0,0,0,0,0,0,0,DrBarker,0,1,0,0,0,0,631.219,0,956.623047,5,22,0,0
account.365f8fbc3ccd486b851186e72ed2f24e,1,1,4,174.4,byplayer,1,6,27,0,0,1,1,0,0,15.1590519,0,Bich_puppet_96,0,0,714.013062,0,0,0,1278.785,0,1766.26123,4,9,0,0
account.f41dc5c2804f4000b4b07b812ea8c6fb,0,1,3,75.99999,byplayer,0,0,28,0,0,1,1,0,0,4.971648,0,Ghostwright,0,1,700.187439,0,0,0,989.462,0,1350.97876,7,9,0,0
account.a884d6e0fd564e5f8c71e7876c67f0fd,1,0,3,279.97998,byplayer,0,0,20,0,0,2,2,0,0,32.978363,0,zadoni,0,0,0,0,0,0,751.962,0,942.273132,5,19,0,0
account.d24124816d5e4035a4d3c25b42d62486,0,0,0,0,byplayer,0,0,56,0,0,0,0,0,0,0,0,Byul-,0,0,0,0,0,0,890.645,0,987.98,4,19,0,0
account.4316967017e24b45b27b24b23b883c5c,0,0,0,10.6101637,byplayer,0,0,65,0,0,0,0,0,0,0,0,GoldenFib,0,0,589.265564,0,0,0,488.377,0,732.631653,3,27,0,0
account.a3006a928b6d43bba35d3064401eca68,1,0,0,133.39,byplayer,0,0,35,0,0,1,1,0,0,1.730336,0,Jesstickles2U,0,0,308.466461,0,0,0,535.642,0,972.8328,4,27,0,0
account.6124dabc1803478da344c8a3c208af86,2,2,2,276.594482,byplayer,0,2,6,0,0,2,4,0,0,87.801506,0,LucosidE,0,1,521.7559,0,23.6319046,0,1343.998,0,2988.137,5,5,0,0
account.f45ec0e951f04291b24de0924b243256,3,2,5,530.7696,byplayer,0,3,4,0,0,2,5,0,0,22.4354248,0,AtomicSykos,0,1,766.2058,0,21.76633,0,1344.002,0,2974.066,5,5,0,0
account.bae46fa4580d41f5ba3dc6c3b6d09824,0,0,0,26.47,byplayer,1,0,41,0,0,1,1,0,0,0.714416146,0,Smallwhite_chen,0,1,0,0,0,0,232.447,0,145.521576,1,40,0,0
account.06ce212782a44cf3a93834907db87b96,0,1,0,134.159988,byplayer,0,1,82,0,0,0,0,0,0,0,0,hmy03,0,0,0,0,0,0,231.421,0,199.476791,2,40,0,0
account.f5bfefc5ae5d4d7182ddfbd0a8023765,0,0,0,0,byplayer,0,0,96,0,0,0,0,0,0,0,0,Kamikaze_Nando,0,0,0,0,0,0,591.789,0,0,0,50,0,0
account.aa0be92d19824c4a81dfc3134f2bf6fa,0,0,1,42.850502,byplayer,0,3,73,0,0,0,0,0,0,0,0,3ender,0,0,0,0,0,0,389.896,0,571.634338,2,33,0,0
account.27b65c70b2374e7797b93d74e3ce00ea,0,0,0,0,byplayer,0,0,72,0,0,0,0,0,0,0,0,ActionChum,0,0,0,0,0,0,389.901,0,586.3534,4,33,0,0
account.85ed583f3555411c830683b4c1e5d50a,1,1,0,197.067032,byplayer,0,0,40,0,0,1,1,0,0,6.14181757,0,Fightterr,0,1,0,0,0,0,353.62,0,524.4879,3,35,0,0
account.08c197c61ae143f8b8bab88c6c021977,0,1,0,91.59193,byplayer,0,1,74,0,0,0,0,0,0,0,0,NovaMarauder,0,0,0,0,0,0,334.656,0,309.287354,1,35,0,0
account.28e60881579343a7a189d3d5669a5788,2,0,1,259.3,byplayer,0,1,16,0,0,2,2,0,0,3.73878551,0,kmadabeast,0,1,0,0,0,0,1003.479,0,2010.6781,7,14,0,0
account.023f3a57449d42318b64b381e46f59ae,0,3,1,77.4,byplayer,0,1,53,0,0,0,0,0,0,0,0,Km0819,0,0,0,0,0,0,1003.483,0,1836.87927,8,14,0,0
account.9f0097f1090a42a08de7d4727f52857e,1,2,1,224.250839,byplayer,0,1,26,0,0,1,1,0,0,8.313877,0,boomsakalaka-_-,0,0,0,0,0,0,1237.59,0,3096.981,5,6,0,0
account.41bd4e911c864b90a92883f202f650fc,2,1,2,278.861938,byplayer,1,5,8,0,0,2,3,0,0,299.0275,0,potatobuibui,0,0,0,0,0,0,1331.896,0,2874.085,2,6,0,0
account.dda689576bbd4a9394ac012e451d38f7,0,0,0,0,byplayer,0,0,97,0,0,0,0,0,0,0,0,Reverendo,0,0,0,0,0,0,118.042,0,64.05981,1,50,0,0
account.22a67f2811f54ea1b49870c7f5ff3cd4,0,0,0,26.460001,byplayer,0,0,98,0,0,0,0,0,0,0,0,JordanBlackmore,0,0,0,0,0,0,118.036,0,25.6484432,2,50,0,0
account.51a280bd1a284fc8a81575814538f5d3,3,0,1,300.63,byplayer,0,3,21,0,0,2,2,0,0,10.0307016,0,shadely,0,0,0,0,0,0,626.987,0,659.9877,4,23,0,0
account.4559708c614b480ca7adf370882df75a,0,0,0,71.3699951,byplayer,0,0,62,0,0,0,0,0,0,0,0,skyloxfox,0,0,0,0,0,0,378.98,0,311.222748,5,23,0,0
account.d0621ee647364f1ba62fd8a3e223eb9e,0,0,5,185.662186,byplayer,0,0,14,0,0,2,2,0,0,158.405685,0,Nick_4Oz,0,0,769.939453,0,53.26413,0,1277.193,0,2415.02,6,7,0,0
account.76407b4cef4c4fabbec5b5e757697f92,1,1,5,80.65,byplayer,0,0,48,0,0,0,0,0,0,0,0,GodYuanYuan,0,0,769.7226,0,51.6875572,0,1305.666,0,2215.11719,3,7,0,0
account.b6cea1b08dc344bfbee618cf2aef0f66,0,0,0,0,byplayer,0,0,64,0,0,0,0,0,0,0,0,CHINAZHM666,0,0,0,0,0,0,580.17,0,1422.38831,5,26,0,0
account.6c30a95245c84756ac1f22dc6f427003,0,0,0,87.22087,byplayer,0,0,63,0,0,0,0,0,0,0,0,1eRIDXgY,0,0,0,0,0,0,580.174,0,1564.62354,3,26,0,0
account.786aeb1d52fb46a89b47842bba2473c0,0,0,0,19.3232841,byplayer,0,0,94,0,0,0,0,0,0,0,0,IAmReaux,0,0,0,0,0,0,129.673,0,148.201691,1,49,0,0
account.ab4827c86e56460ebd0a7c52eaf5b639,0,0,0,0,byplayer,0,0,95,0,0,0,0,0,0,0,0,Seraph896,0,0,0,0,19.28527,0,129.666,0,65.31903,0,49,0,0
account.0825fb2dd819495bbd129f25b0aa4288,4,0,0,394.6884,byplayer,3,5,5,0,0,2,5,0,0,152.08403,0,elpedro420,0,0,0,0,0,0,297.971,0,264.180939,2,38,0,0
account.c2d8b531349c48bca41ce7ab5dd56462,0,1,1,0,byplayer,0,0,79,0,0,0,0,0,0,0,0,BIRDNOISES,0,0,0,0,26.6479836,0,297.976,0,290.6316,7,38,0,0
account.946873a56e554672ba89494e857077cf,0,0,0,25.8,byplayer,0,0,92,0,0,0,0,0,0,0,0,Nanlinbrawler,0,0,0,0,0,0,139.861,0,97.6547241,1,47,0,0
account.cefdf2b952df405b89bccadbcb840d30,0,0,0,91.590004,byplayer,0,0,91,0,0,0,0,0,0,0,0,ChangGe-ovo,0,0,0,0,0,0,140.577,0,104.760956,1,47,0,0
account.a6be2135df9e493a892233974c8f50c6,1,2,5,250.74791,suicide,0,5,15,0,0,2,2,0,0,7.07532358,0,Drexler908,0,0,387.131866,0,0,1,1178.815,0,2692.3584,6,10,0,0
account.26882e9c61f243d09a236b3ceb486228,3,0,2,380.8475,byplayer,0,6,1,0,0,2,6,0,0,136.826645,0,Lurch2040,0,1,527.622,0,0,0,1189.787,0,2796.26563,4,10,0,0
account.2f677e35d7c94bc9b3c1f6678f973521,0,0,0,0,byplayer,0,1,71,0,0,0,0,0,0,0,0,LIMLQYforever,0,0,406.754364,0,21.006279,0,367.571,0,472.279449,4,32,0,0
account.93eba9823a294628bd193b00cf34ba41,0,0,0,47.9657249,byplayer,0,2,70,0,0,0,0,0,0,0,0,lelekarry,0,0,790.5108,0,0,0,393.504,0,421.077,3,32,0,0
account.ebdaa37fe8144b04b85f795cbb2c6b63,1,0,3,219.35,byplayer,0,6,18,0,0,2,2,0,0,12.3710842,0,Rellish,0,1,0,0,0,0,990.028,0,2367.77661,3,15,0,0
account.5912d183185a4c1198b37e25eb75b295,1,0,3,117.850212,byplayer,0,6,17,0,0,1,2,0,0,71.69559,0,ketchupboi,0,0,0,0,0,0,990.03,0,2089.88477,6,15,0,0
account.f683c506fd2446e8a0519e188d0a11d7,1,0,0,218.482239,byplayer,1,0,37,0,0,1,1,0,0,64.37653,0,QuanzhiSHao,0,0,0,0,0,0,461.462,0,867.0028,4,29,0,0
account.f8410fc773914b52914496dbbee05e57,1,0,0,109.8,byplayer,1,0,36,0,0,1,1,0,0,46.7821236,0,PPPPPPeter1212,0,0,0,0,0,0,472.092,1,556.9189,7,29,0,0
account.e6a1ffa001b840eba2e37194e1b4e7ec,0,0,1,41.31,byplayer,0,0,52,0,0,0,0,0,0,0,0,ArchangelZod,0,0,0,0,0,0,1043.177,0,3379.43726,4,12,0,0
account.a3270b73946a44499fd699b221fad7c2,0,0,3,0,byplayer,0,1,51,0,0,0,0,0,0,0,0,desster322,0,0,0,0,0,0,1044.314,0,3639.90137,3,12,0,0
account.501d8f0e037c4438b8b1002fd4eb7c17,0,0,0,0,byplayer,0,0,84,0,0,0,0,0,0,0,0,JackPan_NO_1,0,0,0,0,0,0,224.027,0,53.04186,2,41,0,0
account.017afdc68f894a93824543fbca7b38d9,0,0,0,50.895,byplayer,0,0,83,0,0,0,0,0,0,0,0,Wrsenlu,0,0,0,0,0,0,224.032,0,79.11104,1,41,0,0
account.bd3117b52c6c46ceadf30cc84ed4310c,0,1,4,107.76,byplayer,0,3,47,0,0,0,0,0,0,0,0,LanteAn_,0,0,0,0,0,0,1361.667,0,2558.29053,4,4,0,0
account.17d11245317545ccbf833bafeca558f8,0,0,4,231.61,byplayer,0,1,13,0,0,2,2,0,0,14.8551464,0,deathdealer86,0,0,0,0,0,0,1361.671,0,2773.90381,5,4,0,0
account.b1446fc76a194853acd6eb7d33610b8e,0,0,0,100,byplayer,1,0,34,0,0,1,1,0,0,82.60844,0,WilbursFinest,0,0,0,0,0,0,595.546,0,922.1948,2,24,0,0
account.4c97313733c141398060f903f4c3afa0,1,0,0,100,byplayer,1,0,33,0,0,1,1,0,0,23.4210224,0,Snake664,0,0,0,0,0,0,604.237,0,885.5676,2,24,0,0
account.25c1cc5089164d268216314d4df2551a,0,0,0,0,byplayer,0,0,50,0,0,0,0,0,0,0,0,FictionalTruth7,0,0,0,0,0,0,1169.975,0,1285.97522,3,11,0,0
account.a04bbe971f4f41ffb071543b5614e2a9,0,0,0,0,byplayer,0,0,78,0,0,0,0,0,0,0,0,ColonelKetchum,0,0,0,0,0,0,327.561,0,354.35556,3,37,0,0
account.b3ee70a65f63493a9d5404df4c8f79b2,0,0,0,0,byplayer,0,0,77,0,0,0,0,0,0,0,0,AhLou1019,0,0,0,0,0,0,327.566,0,391.467529,2,37,0,0
account.d7e181b874ae4bb7b589a49ff2ebeafe,1,1,1,244.052734,byplayer,0,1,11,0,0,2,2,0,0,10.5593481,0,Parov_nn,0,0,0,0,1.41459692,0,1314.787,0,2594.84033,5,1,0,0
account.c453c49b81c147878aa08b361955fec0,3,1,3,469.947266,alive,2,1,3,0,0,2,5,0,0,54.5313835,0,GirlHunterz,0,0,0,0,3.060503,0,1448.529,0,2490.7915,6,1,0,0
account.ecd02cd13c54417b8d46fe883e0615dc,0,0,0,0,byplayer,0,0,66,0,0,0,0,0,0,0,0,RIAIIPAINKILLER,0,0,0,0,0,0,487.373,0,677.267944,5,28,0,0
account.8db11b2a43134c80973d2b749abfb304,0,0,0,0,byplayer,0,0,67,0,0,0,0,0,0,0,0,RIAIIBLACK,0,0,0,0,0,0,221.957,0,269.6725,2,28,0,0
account.9846468819cb4ab3bf2a1562b796a2c6,1,1,0,115.990005,byplayer,0,0,44,0,0,1,1,0,0,2.51264882,0,geronimo11,0,1,0,0,0,0,154.596,0,91.1477356,1,45,0,0
account.c23d2d4a545e478788cf8db2d2877a29,1,2,0,179.95,byplayer,0,0,88,0,0,0,0,0,0,0,0,sexmex1,0,0,0,0,0,0,154.601,0,75.173,1,45,0,0
account.e8cf33ba3e204625ad7d18786539acdc,1,1,1,196.504578,byplayer,1,1,23,0,0,1,2,0,0,25.0118389,0,OcccccAX,0,1,0,0,0,0,374.575,0,403.650543,2,34,0,0
account.1fff8fe0c1914659b016377daf1324f4,1,1,2,152.515442,byplayer,0,1,39,0,0,1,1,0,0,17.4320412,0,PrettyFlackooooo,0,0,0,0,0,0,389.559,0,467.536377,4,34,0,0
account.346dea0b17814b938b0b9bc9f9dd5a4e,1,0,0,76.78,byplayer,0,0,80,0,0,0,0,0,0,0,0,McBunBuns,0,0,226.668716,0,0,0,291.096,0,199.569244,3,39,0,0
account.c3f8922d31814615a9df2011c67eb38b,0,0,0,0,byplayer,0,0,81,0,0,0,0,0,0,0,0,who_threw_poo,0,0,227.927155,0,0,0,273.009,0,174.240189,3,39,0,0
account.5edfc6af81574674867a22859d8288ff,1,0,0,160.63,byplayer,0,0,89,0,0,0,0,0,0,0,0,No_1-MK-81,0,0,0,0,0,0,149.636,0,50.2147179,2,46,0,0
account.b2ecaa4b6a294376bef8434815b930fd,0,0,0,0,byplayer,0,0,90,0,0,0,0,0,0,0,0,DAVCI9Z,0,0,0,0,0,0,149.631,0,55.187767,1,46,0,0
account.479523947c6f4f23a4a39fabf00b4109,1,0,0,109,byplayer,0,0,85,0,0,0,0,0,0,0,0,Imclimaxing,0,0,0,0,0,0,200.258,0,214.506683,3,42,0,0
account.c443e0cb26ff4b008ee4332136cc9168,0,0,0,78.0216141,byplayer,0,0,86,0,0,0,0,0,0,0,0,byeYossarian,0,0,0,0,0,0,200.252,0,71.6364441,2,42,0,0
account.94ca0cb9a55d48689a72625bf6e24626,0,1,0,215.116653,byplayer,0,0,20,0,0,2,2,0,0,13.5209656,0,KingsmanONV,0,0,0,0,0,0,118.19,0,80.92108,1,89,0,0
account.bf7cea94914643a1a43c07bbb5c9d4e2,0,0,0,39.4471741,byplayer,0,0,86,0,0,0,0,0,0,0,0,Ruca_,0,0,0,0,0,0,122.184,0,54.098774,2,87,0,0
account.093228e127964f768d50cc34e773a63a,0,0,0,61.7399979,byplayer,0,0,50,0,0,0,0,0,0,0,0,1800boypop,0,0,0.001022712,0,740.247,0,1350.187,0,5620.81543,6,19,0,0
account.f60acb9dcffc418788dd9512c83ea054,0,1,2,22.295536,byplayer,0,8,47,0,0,0,0,0,0,0,0,b0z0fett,0,0,2996.1604,0,472.362671,0,1643.564,0,2966.10864,6,8,0,0
account.e61813d09868401ea2a24eef544c5981,0,0,0,0,byplayer,0,0,96,0,0,0,0,0,0,0,0,EnderRemix,0,0,0,0,0,0,155.027,0,0,0,97,0,0
account.e3e3410fea0e4fd6b968ca62bcb4f7df,0,1,1,277.046326,byplayer,0,2,15,0,0,1,2,0,0,40.79396,0,cylcylcylcylcyl,0,0,1427.54333,0,0,0,751.035,0,1243.05908,6,43,0,0
account.aa97453c68ec44f495d84a764f70e41d,0,0,2,27.3,byplayer,0,2,58,0,0,0,0,0,0,0,0,Nuggets5876,0,0,1829.13684,0,0,0,845.52,0,781.789551,8,37,0,0
account.5928c32be8ac466e8432e499d2fa3d5a,0,0,0,0,byplayer,0,0,92,0,0,0,0,0,0,0,0,Sir_AL,0,0,0,0,0,0,102.001,0,7.795133,1,94,0,0
account.db22bf399e6f4cfabb08701998834e8b,0,0,0,114.436722,byplayer,0,0,40,0,0,1,1,0,0,6.2426815,0,Deron00,0,0,0,0,0,0,375.188,0,164.628159,7,60,0,0
